"","Subject2Tag","Subject1Tag","R","CRace1","CGender1","HtSt1","AgeHt1","CRace2","CGender2","HtSt2","AgeHt2"
"397",50303,50301,0.5,3,2,-0.509611507,19,3,2,NA,18
"398",50303,50302,0.5,3,2,0.1625218443,19,3,2,NA,18
"399",50402,50401,0.25,3,2,NA,NA,3,2,NA,18
"400",50403,50401,NA,3,2,NA,NA,3,2,NA,NA
"401",50403,50402,0.25,3,2,NA,18,3,2,NA,NA
"402",50702,50701,0.5,3,1,0.2155459714,19,3,2,2.1789218981,19
"403",51402,51401,0.5,2,2,-0.845678183,19,2,1,NA,17
"404",51403,51401,0.5,2,2,-0.845678183,19,2,2,NA,16
"405",51403,51402,0.5,2,1,NA,17,2,2,NA,16
"406",51502,51501,0.5,3,1,NA,7,3,1,NA,6
"407",52202,52201,0.25,2,1,0.8690126119,19,2,2,NA,1
"408",52502,52501,0.5,2,2,NA,6,2,2,NA,2
"409",52802,52801,0.5,3,1,0.2155459714,19,3,2,-0.845678183,19
"410",52902,52901,0.5,3,1,0.2155459714,19,3,1,1.1957459322,19
"411",52903,52901,0.5,3,1,0.2155459714,19,3,1,NA,9
"412",52903,52902,0.5,3,1,1.1957459322,19,3,1,NA,9
"413",53002,53001,0.5,3,1,NA,NA,3,1,0.5422792916,19
"414",53003,53001,0.5,3,1,NA,NA,3,2,0.49858852,19
"415",53003,53002,0.5,3,1,0.5422792916,19,3,2,0.49858852,19
"416",53202,53201,0.5,3,2,NA,NA,3,2,NA,NA
"417",53602,53601,0.5,3,2,-0.509611507,19,3,1,NA,17
"418",54202,54201,0.5,3,1,1.5224792524,19,3,2,0.49858852,19
"419",54602,54601,0.5,3,2,-0.845678183,19,3,1,NA,16
"420",54802,54801,0.5,3,2,1.1707218712,19,3,1,0.2155459714,19
"421",54803,54801,0.5,3,2,1.1707218712,19,3,2,NA,17
"422",54803,54802,0.5,3,1,0.2155459714,19,3,2,NA,17
"423",54804,54801,0.25,3,2,1.1707218712,19,3,1,NA,NA
"424",54804,54802,0.25,3,1,0.2155459714,19,3,1,NA,NA
"425",54804,54803,0.25,3,2,NA,17,3,1,NA,NA
"426",55002,55001,0.5,3,2,2.1789218981,19,3,2,0.8346551956,19
"427",55202,55201,0.5,3,1,1.1957459322,19,3,2,1.5067885468,19
"428",55702,55701,0.5,3,1,0.5422792916,19,3,2,NA,17
"429",55703,55701,0.5,3,1,0.5422792916,19,3,1,NA,16
"430",55703,55702,0.5,3,2,NA,17,3,1,NA,16
"431",55704,55701,0.5,3,1,0.5422792916,19,3,1,NA,NA
"432",55704,55702,0.5,3,2,NA,17,3,1,NA,NA
"433",55704,55703,0.5,3,1,NA,16,3,1,NA,NA
"434",55802,55801,0.5,3,2,NA,17,3,2,NA,15
"435",55803,55801,0.5,3,2,NA,17,3,2,NA,NA
"436",55803,55802,0.5,3,2,NA,15,3,2,NA,NA
"437",56302,56301,0.5,3,2,-0.509611507,19,3,2,0.8346551956,19
"438",56303,56301,0.5,3,2,-0.509611507,19,3,2,NA,17
"439",56303,56302,0.5,3,2,0.8346551956,19,3,2,NA,17
"440",56702,56701,0.5,3,2,NA,14,3,1,NA,NA
"441",57602,57601,0.5,3,2,NA,17,3,2,NA,15
"442",57603,57601,0.5,3,2,NA,17,3,2,NA,NA
"443",57603,57602,0.5,3,2,NA,15,3,2,NA,NA
"444",57604,57601,0.5,3,2,NA,17,3,1,NA,NA
"445",57604,57602,0.5,3,2,NA,15,3,1,NA,NA
"446",57604,57603,0.5,3,2,NA,NA,3,1,NA,NA
"447",57902,57901,0.5,3,2,-0.509611507,19,3,2,NA,15
"448",58502,58501,0.25,3,1,-0.437920669,19,3,1,-1.41812063,19
"449",58503,58501,0.25,3,1,-0.437920669,19,3,2,0.49858852,19
"450",58503,58502,0.5,3,1,-1.41812063,19,3,2,0.49858852,19
"451",58504,58501,0.25,3,1,-0.437920669,19,3,1,-2.07158727,19
"452",58504,58503,0.25,3,2,0.49858852,19,3,1,-2.07158727,19
"453",58504,58502,0.25,3,1,-1.41812063,19,3,1,-2.07158727,19
"454",58505,58502,0.25,3,1,-1.41812063,19,3,1,NA,16
"455",58505,58501,0.25,3,1,-0.437920669,19,3,1,NA,16
"456",58505,58503,0.25,3,2,0.49858852,19,3,1,NA,16
"457",58505,58504,0.25,3,1,-2.07158727,19,3,1,NA,16
"458",58802,58801,0.25,3,2,0.1625218443,19,3,2,-0.173544831,19
"459",58803,58801,0.25,3,2,0.1625218443,19,3,1,0.8690126119,19
"460",58803,58802,0.25,3,2,-0.173544831,19,3,1,0.8690126119,19
"461",58804,58801,0.25,3,2,0.1625218443,19,3,1,NA,14
"462",58804,58802,0.25,3,2,-0.173544831,19,3,1,NA,14
"463",58804,58803,0.5,3,1,0.8690126119,19,3,1,NA,14
"464",58902,58901,0.25,3,2,0.49858852,19,3,2,NA,8
"465",59002,59001,0.5,3,2,0.8346551956,19,3,1,1.1957459322,19
"466",59003,59001,0.25,3,2,0.8346551956,19,3,1,0.8690126119,19
"467",59003,59002,0.25,3,1,1.1957459322,19,3,1,0.8690126119,19
"468",59004,59001,0.25,3,2,0.8346551956,19,3,1,-0.437920669,19
"469",59004,59002,0.25,3,1,1.1957459322,19,3,1,-0.437920669,19
"470",59004,59003,0.5,3,1,0.8690126119,19,3,1,-0.437920669,19
"471",59302,59301,NA,1,1,NA,NA,1,1,NA,NA
"472",60402,60401,0.5,3,1,0.8690126119,19,3,1,NA,17
"473",60403,60401,0.5,3,1,0.8690126119,19,3,1,NA,15
"474",60403,60402,0.5,3,1,NA,17,3,1,NA,15
"475",60404,60401,0.5,3,1,0.8690126119,19,3,1,NA,NA
"476",60404,60402,0.5,3,1,NA,17,3,1,NA,NA
"477",60404,60403,0.5,3,1,NA,15,3,1,NA,NA
"478",60802,60801,0.5,3,1,-0.437920669,19,3,1,NA,17
"479",60803,60801,0.5,3,1,-0.437920669,19,3,2,NA,14
"480",60803,60802,0.5,3,1,NA,17,3,2,NA,14
"481",61102,61101,0.5,3,1,1.5224792524,19,3,2,-0.509611507,19
"482",61402,61401,0.5,1,2,-0.173544831,19,1,1,-0.437920669,19
"483",61502,61501,0.5,3,1,-1.09138731,19,3,1,0.5422792916,19
"484",61802,61801,0.5,3,1,NA,11,3,2,-0.173544831,19
"485",61803,61801,0.25,3,1,NA,11,3,1,NA,17
"486",61803,61802,0.25,3,2,-0.173544831,19,3,1,NA,17
"487",61902,61901,0.5,3,2,-0.845678183,19,3,2,-1.181744858,19
"488",61903,61901,0.5,3,2,-0.845678183,19,3,2,-1.517811534,19
"489",61903,61902,0.5,3,2,-1.181744858,19,3,2,-1.517811534,19
"490",61904,61901,0.5,3,2,-0.845678183,19,3,1,-1.74485395,19
"491",61904,61902,0.5,3,2,-1.181744858,19,3,1,-1.74485395,19
"492",61904,61903,0.5,3,2,-1.517811534,19,3,1,-1.74485395,19
"493",61905,61901,0.5,3,2,-0.845678183,19,3,2,NA,16
"494",61905,61904,0.5,3,1,-1.74485395,19,3,2,NA,16
"495",61905,61902,0.5,3,2,-1.181744858,19,3,2,NA,16
"496",61905,61903,0.5,3,2,-1.517811534,19,3,2,NA,16
"497",61906,61901,0.5,3,2,-0.845678183,19,3,2,-1.853878209,19
"498",61906,61903,0.5,3,2,-1.517811534,19,3,2,-1.853878209,19
"499",61906,61902,0.5,3,2,-1.181744858,19,3,2,-1.853878209,19
"500",61906,61904,0.5,3,1,-1.74485395,19,3,2,-1.853878209,19
"501",61906,61905,0.5,3,2,NA,16,3,2,-1.853878209,19
"502",62102,62101,0.5,2,2,1.1707218712,19,2,1,NA,18
"503",62103,62101,0.25,2,2,1.1707218712,19,2,2,NA,NA
"504",62103,62102,0.25,2,1,NA,18,2,2,NA,NA
"505",62202,62201,0.5,2,2,NA,18,2,1,NA,10
"506",62203,62201,0.5,2,2,NA,18,2,2,NA,NA
"507",62203,62202,0.5,2,1,NA,10,2,2,NA,NA
"508",62302,62301,0.5,2,2,-0.173544831,19,2,2,0.1625218443,19
"509",62702,62701,0.5,3,2,1.8428552225,19,3,2,0.1625218443,19
"510",62703,62701,0.25,3,2,1.8428552225,19,3,1,NA,18
"511",62703,62702,0.25,3,2,0.1625218443,19,3,1,NA,18
"512",62704,62701,0.25,3,2,1.8428552225,19,3,2,NA,NA
"513",62704,62702,0.25,3,2,0.1625218443,19,3,2,NA,NA
"514",62704,62703,0.5,3,1,NA,18,3,2,NA,NA
"515",63202,63201,0.5,3,2,0.1625218443,19,3,2,0.49858852,19
"516",63203,63201,0.5,3,2,0.1625218443,19,3,1,0.2155459714,19
"517",63203,63202,0.5,3,2,0.49858852,19,3,1,0.2155459714,19
"518",63402,63401,0.5,3,1,NA,NA,3,1,NA,NA
"519",63502,63501,0.5,3,1,-1.09138731,19,3,2,-1.181744858,19
"520",64002,64001,0.5,3,2,0.49858852,19,3,1,NA,18
"521",64202,64201,0.5,3,2,1.1707218712,19,3,1,0.2155459714,19
"522",65002,65001,0.5,3,1,NA,16,3,1,NA,10
"523",65602,65601,0.5,3,2,NA,18,3,1,NA,16
"524",65702,65701,0.5,3,2,NA,9,3,1,NA,7
"525",66002,66001,0.5,3,2,NA,14,3,1,NA,12
"526",66003,66001,0.5,3,2,NA,14,3,2,NA,9
"527",66003,66002,0.5,3,1,NA,12,3,2,NA,9
"528",66202,66201,0.5,3,1,NA,18,3,2,NA,16
"529",66402,66401,0.5,3,2,0.49858852,19,3,2,NA,15
"530",66502,66501,0.5,3,2,NA,NA,3,2,NA,NA
"531",66802,66801,0.25,3,2,-0.845678183,19,3,1,NA,13
"532",66803,66801,0.25,3,2,-0.845678183,19,3,2,NA,11
"533",66803,66802,0.5,3,1,NA,13,3,2,NA,11
"534",66804,66801,0.25,3,2,-0.845678183,19,3,1,NA,16
"535",66804,66803,0.5,3,2,NA,11,3,1,NA,16
"536",66804,66802,0.5,3,1,NA,13,3,1,NA,16
"537",66805,66802,0.25,3,1,NA,13,3,1,NA,NA
"538",66805,66801,0.25,3,2,-0.845678183,19,3,1,NA,NA
"539",66805,66803,0.25,3,2,NA,11,3,1,NA,NA
"540",66805,66804,0.25,3,1,NA,16,3,1,NA,NA
"541",67702,67701,0.5,2,2,0.49858852,19,2,1,NA,18
"542",67703,67701,0.5,2,2,0.49858852,19,2,2,NA,17
"543",67703,67702,0.5,2,1,NA,18,2,2,NA,17
"544",67704,67701,0.5,2,2,0.49858852,19,2,2,NA,17
"545",67704,67702,0.5,2,1,NA,18,2,2,NA,17
"546",67704,67703,0.5,2,2,NA,17,2,2,NA,17
"547",68802,68801,0.5,3,2,0.8346551956,19,3,2,NA,18
"548",68902,68901,0.25,3,2,-1.517811534,19,3,2,NA,15
"549",68903,68901,NA,3,2,-1.517811534,19,3,1,NA,NA
"550",68903,68902,NA,3,2,NA,15,3,1,NA,NA
"551",69102,69101,0.5,3,1,NA,8,3,1,NA,7
"552",69103,69101,0.5,3,1,NA,8,3,2,NA,3
"553",69103,69102,0.5,3,1,NA,7,3,2,NA,3
"554",69202,69201,0.5,3,2,1.1707218712,19,3,1,0.8690126119,19
"555",69402,69401,0.5,3,2,NA,NA,3,1,NA,NA
"556",69403,69401,0.5,3,2,NA,NA,3,1,NA,NA
"557",69403,69402,0.5,3,1,NA,NA,3,1,NA,NA
"558",69404,69401,0.5,3,2,NA,NA,3,1,NA,NA
"559",69404,69402,0.5,3,1,NA,NA,3,1,NA,NA
"560",69404,69403,0.5,3,1,NA,NA,3,1,NA,NA
"561",69802,69801,0.5,3,1,-0.764653989,19,3,1,1.5224792524,19
"562",70302,70301,0.25,3,1,1.5224792524,19,3,1,1.5224792524,19
"563",70303,70301,0.25,3,1,1.5224792524,19,3,1,NA,15
"564",70303,70302,0.25,3,1,1.5224792524,19,3,1,NA,15
"565",70402,70401,0.5,3,1,1.8492125727,19,3,2,1.8428552225,19
"566",70602,70601,0.25,3,2,-0.845678183,19,3,2,NA,17
"567",70603,70601,0.25,3,2,-0.845678183,19,3,2,0.1625218443,19
"568",70603,70602,0.25,3,2,NA,17,3,2,0.1625218443,19
"569",70604,70601,0.25,3,2,-0.845678183,19,3,2,-0.173544831,19
"570",70604,70603,0.5,3,2,0.1625218443,19,3,2,-0.173544831,19
"571",70604,70602,0.25,3,2,NA,17,3,2,-0.173544831,19
"572",70605,70602,0.25,3,2,NA,17,3,2,NA,15
"573",70605,70601,0.25,3,2,-0.845678183,19,3,2,NA,15
"574",70605,70603,0.25,3,2,0.1625218443,19,3,2,NA,15
"575",70605,70604,0.25,3,2,-0.173544831,19,3,2,NA,15
"576",71202,71201,0.5,3,2,-0.173544831,19,3,1,0.2155459714,19
"577",71302,71301,0.5,3,1,-1.41812063,19,3,2,-0.845678183,19
"578",72002,72001,0.5,3,1,-0.764653989,19,3,2,0.49858852,19
"579",72102,72101,0.5,3,2,1.8428552225,19,3,1,-0.764653989,19
"580",72402,72401,0.5,3,1,1.5224792524,19,3,1,1.1957459322,19
"581",72602,72601,0.5,3,1,0.5422792916,19,3,1,NA,15
"582",72603,72601,0.5,3,1,0.5422792916,19,3,2,NA,NA
"583",72603,72602,0.5,3,1,NA,15,3,2,NA,NA
"584",73302,73301,1,3,2,-0.845678183,19,3,2,-0.509611507,19
"585",73303,73301,0.5,3,2,-0.845678183,19,3,2,NA,18
"586",73303,73302,0.5,3,2,-0.509611507,19,3,2,NA,18
"587",73304,73301,0.5,3,2,-0.845678183,19,3,1,NA,17
"588",73304,73302,0.5,3,2,-0.509611507,19,3,1,NA,17
"589",73304,73303,0.5,3,2,NA,18,3,1,NA,17
"590",73602,73601,0.5,3,1,0.8690126119,19,3,1,1.1957459322,19
"591",73902,73901,0.5,3,1,0.8690126119,19,3,1,NA,19
"592",73903,73901,0.25,3,1,0.8690126119,19,3,2,-0.845678183,19
"593",73903,73902,0.25,3,1,NA,19,3,2,-0.845678183,19
"594",74302,74301,0.5,3,1,NA,15,3,2,NA,15
"595",74402,74401,0.25,2,1,-0.111187349,19,2,1,NA,NA
"596",74602,74601,0.5,3,1,-0.111187349,19,3,1,NA,18
"597",75202,75201,0.25,3,1,NA,18,3,2,NA,NA
"598",75502,75501,0.25,1,2,0.49858852,19,1,2,-0.173544831,19
"599",75503,75501,0.25,1,2,0.49858852,19,1,2,NA,17
"600",75503,75502,0.25,1,2,-0.173544831,19,1,2,NA,17
"601",75602,75601,0.5,1,2,0.1625218443,19,1,1,0.5422792916,19
"602",75603,75601,0.25,1,2,0.1625218443,19,1,2,NA,17
"603",75603,75602,0.25,1,1,0.5422792916,19,1,2,NA,17
"604",75604,75601,0.25,1,2,0.1625218443,19,1,2,NA,15
"605",75604,75603,0.25,1,2,NA,17,1,2,NA,15
"606",75604,75602,0.25,1,1,0.5422792916,19,1,2,NA,15
"607",75605,75602,0.25,1,1,0.5422792916,19,1,1,NA,NA
"608",75605,75601,0.25,1,2,0.1625218443,19,1,1,NA,NA
"609",75605,75603,0.25,1,2,NA,17,1,1,NA,NA
"610",75605,75604,0.5,1,2,NA,15,1,1,NA,NA
"611",75702,75701,0.25,2,1,1.5224792524,19,2,1,NA,NA
"612",75902,75901,0.25,2,1,0.8690126119,19,2,2,0.8346551956,19
"613",75903,75901,0.25,2,1,0.8690126119,19,2,2,NA,14
"614",75903,75902,0.25,2,2,0.8346551956,19,2,2,NA,14
"615",75904,75901,0.25,2,1,0.8690126119,19,2,1,NA,NA
"616",75904,75902,0.25,2,2,0.8346551956,19,2,1,NA,NA
"617",75904,75903,0.5,2,2,NA,14,2,1,NA,NA
"618",76102,76101,0.5,3,1,0.5422792916,19,3,1,0.2155459714,19
"619",76103,76101,0.25,3,1,0.5422792916,19,3,1,NA,14
"620",76103,76102,0.25,3,1,0.2155459714,19,3,1,NA,14
"621",76402,76401,0.25,1,1,-1.41812063,19,1,1,-0.437920669,19
"622",76403,76401,0.25,1,1,-1.41812063,19,1,1,NA,17
"623",76403,76402,0.25,1,1,-0.437920669,19,1,1,NA,17
"624",76404,76401,0.5,1,1,-1.41812063,19,1,1,-0.764653989,19
"625",76404,76403,0.5,1,1,NA,17,1,1,-0.764653989,19
"626",76404,76402,0.25,1,1,-0.437920669,19,1,1,-0.764653989,19
"627",76405,76402,0.25,1,1,-0.437920669,19,1,1,NA,16
"628",76405,76401,0.25,1,1,-1.41812063,19,1,1,NA,16
"629",76405,76403,0.5,1,1,NA,17,1,1,NA,16
"630",76405,76404,0.5,1,1,-0.764653989,19,1,1,NA,16
"631",76802,76801,0.5,3,2,0.8346551956,19,3,1,0.2155459714,19
"632",76803,76801,0.5,3,2,0.8346551956,19,3,2,NA,18
"633",76803,76802,0.5,3,1,0.2155459714,19,3,2,NA,18
"634",76804,76801,0.5,3,2,0.8346551956,19,3,1,NA,14
"635",76804,76802,0.5,3,1,0.2155459714,19,3,1,NA,14
"636",76804,76803,0.5,3,2,NA,18,3,1,NA,14
"637",77002,77001,0.5,3,1,-0.437920669,19,3,2,-1.517811534,19
"638",77502,77501,0.5,3,2,-0.509611507,19,3,1,-0.437920669,19
"639",77503,77501,0.5,3,2,-0.509611507,19,3,1,-0.437920669,19
"640",77503,77502,1,3,1,-0.437920669,19,3,1,-0.437920669,19
"641",79202,79201,0.5,3,2,-0.173544831,19,3,1,-0.437920669,19
"642",79203,79201,0.25,3,2,-0.173544831,19,3,1,NA,18
"643",79203,79202,0.25,3,1,-0.437920669,19,3,1,NA,18
"644",79204,79201,0.25,3,2,-0.173544831,19,3,2,NA,NA
"645",79204,79202,0.25,3,1,-0.437920669,19,3,2,NA,NA
"646",79204,79203,0.25,3,1,NA,18,3,2,NA,NA
"647",80102,80101,0.5,3,2,1.1707218712,19,3,2,-1.517811534,19
"648",80103,80101,0.25,3,2,1.1707218712,19,3,1,0.5422792916,19
"649",80103,80102,0.25,3,2,-1.517811534,19,3,1,0.5422792916,19
"650",80302,80301,0.5,3,2,0.49858852,19,3,1,1.5224792524,19
"651",80303,80301,0.5,3,2,0.49858852,19,3,2,NA,18
"652",80303,80302,0.5,3,1,1.5224792524,19,3,2,NA,18
"653",80304,80301,0.25,3,2,0.49858852,19,3,2,NA,10
"654",80304,80302,0.25,3,1,1.5224792524,19,3,2,NA,10
"655",80304,80303,0.25,3,2,NA,18,3,2,NA,10
"656",80305,80301,0.25,3,2,0.49858852,19,3,2,NA,8
"657",80305,80304,0.5,3,2,NA,10,3,2,NA,8
"658",80305,80302,0.25,3,1,1.5224792524,19,3,2,NA,8
"659",80305,80303,0.25,3,2,NA,18,3,2,NA,8
"660",80306,80301,0.25,3,2,0.49858852,19,3,2,NA,5
"661",80306,80303,0.25,3,2,NA,18,3,2,NA,5
"662",80306,80302,0.25,3,1,1.5224792524,19,3,2,NA,5
"663",80306,80304,0.5,3,2,NA,10,3,2,NA,5
"664",80306,80305,0.5,3,2,NA,8,3,2,NA,5
"665",80402,80401,0.5,3,1,2.5026792132,19,3,2,0.49858852,19
"666",81202,81201,0.5,3,2,0.49858852,19,3,1,1.1957459322,19
"667",81203,81201,0.5,3,2,0.49858852,19,3,2,NA,17
"668",81203,81202,0.5,3,1,1.1957459322,19,3,2,NA,17
"669",81204,81201,0.5,3,2,0.49858852,19,3,1,NA,15
"670",81204,81202,0.5,3,1,1.1957459322,19,3,1,NA,15
"671",81204,81203,0.5,3,2,NA,17,3,1,NA,15
"672",81402,81401,0.5,3,1,1.1957459322,19,3,1,-0.111187349,19
"673",81602,81601,0.5,3,1,NA,8,3,1,NA,4
"674",82802,82801,0.5,3,2,NA,18,3,1,NA,16
"675",82902,82901,0.5,3,2,-1.181744858,19,3,1,NA,15
"676",83102,83101,0.25,2,2,-1.181744858,19,2,2,-0.509611507,19
"677",83103,83101,0.25,2,2,-1.181744858,19,2,2,NA,16
"678",83103,83102,0.5,2,2,-0.509611507,19,2,2,NA,16
"679",83104,83101,0.25,2,2,-1.181744858,19,2,2,NA,2
"680",83104,83102,0.25,2,2,-0.509611507,19,2,2,NA,2
"681",83104,83103,0.25,2,2,NA,16,2,2,NA,2
"682",83402,83401,0.25,2,2,-0.173544831,19,2,2,0.49858852,19
"683",83403,83401,0.5,2,2,-0.173544831,19,2,2,NA,16
"684",83403,83402,0.5,2,2,0.49858852,19,2,2,NA,16
"685",83502,83501,0.5,2,1,NA,1,2,2,1.1707218712,19
"686",83602,83601,0.25,1,1,-1.41812063,19,1,1,-1.41812063,19
"687",83603,83601,0.25,1,1,-1.41812063,19,1,1,NA,16
"688",83603,83602,0.5,1,1,-1.41812063,19,1,1,NA,16
"689",84002,84001,0.25,2,2,NA,11,2,2,NA,10
"690",84102,84101,0.25,3,1,-0.764653989,19,3,2,-1.181744858,19
"691",84502,84501,0.5,3,2,NA,19,3,1,NA,NA
"692",84503,84501,0.25,3,2,NA,19,3,2,-0.845678183,19
"693",84503,84502,0.25,3,1,NA,NA,3,2,-0.845678183,19
"694",85402,85401,0.5,3,1,-0.111187349,19,3,1,NA,17
"695",85403,85401,0.5,3,1,-0.111187349,19,3,1,NA,15
"696",85403,85402,0.5,3,1,NA,17,3,1,NA,15
"697",85404,85401,0.25,3,1,-0.111187349,19,3,2,NA,NA
"698",85404,85402,0.25,3,1,NA,17,3,2,NA,NA
"699",85404,85403,0.25,3,1,NA,15,3,2,NA,NA
"700",85502,85501,0.5,3,1,-0.437920669,19,3,1,-0.764653989,19
"701",85602,85601,0.5,3,2,0.49858852,19,3,1,-0.111187349,19
"702",85603,85601,0.5,3,2,0.49858852,19,3,1,0.5422792916,19
"703",85603,85602,0.5,3,1,-0.111187349,19,3,1,0.5422792916,19
"704",86202,86201,0.5,3,2,0.1625218443,19,3,1,0.5422792916,19
"705",86602,86601,0.5,3,2,-0.845678183,19,3,1,0.2155459714,19
"706",86603,86601,0.25,3,2,-0.845678183,19,3,2,NA,3
"707",86603,86602,0.25,3,1,0.2155459714,19,3,2,NA,3
"708",86902,86901,0.5,3,1,NA,NA,3,1,NA,NA
"709",87602,87601,0.5,3,2,NA,13,3,2,NA,10
"710",87603,87601,0.5,3,2,NA,13,3,2,NA,7
"711",87603,87602,0.5,3,2,NA,10,3,2,NA,7
"712",87604,87601,0.5,3,2,NA,13,3,1,NA,4
"713",87604,87602,0.5,3,2,NA,10,3,1,NA,4
"714",87604,87603,0.5,3,2,NA,7,3,1,NA,4
"715",87902,87901,0.5,3,2,NA,NA,3,2,NA,NA
"716",88002,88001,0.5,3,2,0.1625218443,19,3,1,0.5422792916,19
"717",88003,88001,0.5,3,2,0.1625218443,19,3,2,-0.845678183,19
"718",88003,88002,0.5,3,1,0.5422792916,19,3,2,-0.845678183,19
"719",88602,88601,0.5,3,2,NA,NA,3,2,NA,NA
"720",88702,88701,0.5,3,1,0.2155459714,19,3,1,NA,18
"721",88902,88901,0.5,3,2,1.1707218712,19,3,1,0.5422792916,19
"722",89302,89301,0.5,3,1,0.5422792916,19,3,1,-0.437920669,19
"723",89303,89301,0.5,3,1,0.5422792916,19,3,1,NA,16
"724",89303,89302,0.5,3,1,-0.437920669,19,3,1,NA,16
"725",89402,89401,NA,3,2,NA,NA,3,2,NA,NA
"726",89403,89401,NA,3,2,NA,NA,3,2,NA,NA
"727",89403,89402,NA,3,2,NA,NA,3,2,NA,NA
"728",89502,89501,0.5,3,2,NA,10,3,1,NA,6
"729",89602,89601,0.5,3,1,-0.764653989,19,3,2,NA,NA
"730",89802,89801,0.5,3,2,NA,18,3,1,NA,16
"731",89803,89801,0.5,3,2,NA,18,3,2,NA,11
"732",89803,89802,0.5,3,1,NA,16,3,2,NA,11
"733",90002,90001,0.5,3,1,0.8690126119,19,3,2,NA,17
"734",90003,90001,0.5,3,1,0.8690126119,19,3,1,NA,NA
"735",90003,90002,0.5,3,2,NA,17,3,1,NA,NA
"736",90004,90001,0.5,3,1,0.8690126119,19,3,1,NA,NA
"737",90004,90002,0.5,3,2,NA,17,3,1,NA,NA
"738",90004,90003,0.5,3,1,NA,NA,3,1,NA,NA
"739",90602,90601,0.5,3,2,NA,NA,3,1,NA,NA
"740",90603,90601,0.5,3,2,NA,NA,3,1,NA,NA
"741",90603,90602,0.5,3,1,NA,NA,3,1,NA,NA
"742",91202,91201,0.5,3,2,-0.173544831,19,3,1,0.8690126119,19
"743",91402,91401,0.5,1,2,NA,16,1,1,NA,14
"744",92302,92301,0.5,3,1,1.5224792524,19,3,1,0.5422792916,19
"745",92303,92301,0.5,3,1,1.5224792524,19,3,2,-0.173544831,19
"746",92303,92302,0.5,3,1,0.5422792916,19,3,2,-0.173544831,19
"747",92802,92801,0.5,3,1,0.5422792916,19,3,2,-0.509611507,19
"748",93002,93001,1,1,1,NA,NA,1,1,NA,NA
"749",93003,93001,0.25,1,1,NA,NA,1,2,-0.845678183,19
"750",93003,93002,0.25,1,1,NA,NA,1,2,-0.845678183,19
"751",93004,93001,0.25,1,1,NA,NA,1,2,-0.173544831,19
"752",93004,93002,0.25,1,1,NA,NA,1,2,-0.173544831,19
"753",93004,93003,0.5,1,2,-0.845678183,19,1,2,-0.173544831,19
"754",93202,93201,0.5,3,2,2.5149885737,19,3,2,1.5067885468,19
"755",93203,93201,0.25,3,2,2.5149885737,19,3,1,NA,18
"756",93203,93202,0.25,3,2,1.5067885468,19,3,1,NA,18
"757",93502,93501,0.5,3,2,1.1707218712,19,3,2,0.1625218443,19
"758",93503,93501,0.5,3,2,1.1707218712,19,3,1,0.2155459714,19
"759",93503,93502,0.5,3,2,0.1625218443,19,3,1,0.2155459714,19
"760",93602,93601,0.5,3,1,-0.437920669,19,3,1,NA,18
"761",93603,93601,0.5,3,1,-0.437920669,19,3,1,NA,15
"762",93603,93602,0.5,3,1,NA,18,3,1,NA,15
"763",93902,93901,0.5,3,1,1.8492125727,19,3,2,0.49858852,19
"764",93903,93901,0.5,3,1,1.8492125727,19,3,1,0.2155459714,19
"765",93903,93902,0.5,3,2,0.49858852,19,3,1,0.2155459714,19
"766",93904,93901,0.5,3,1,1.8492125727,19,3,2,-1.517811534,19
"767",93904,93902,0.5,3,2,0.49858852,19,3,2,-1.517811534,19
"768",93904,93903,0.5,3,1,0.2155459714,19,3,2,-1.517811534,19
"769",94002,94001,0.5,3,2,0.8346551956,19,3,1,1.5224792524,19
"770",94202,94201,0.5,3,1,0.8690126119,19,3,2,NA,16
"771",94902,94901,0.5,3,2,-0.173544831,19,3,1,2.175945893,19
"772",95302,95301,0.5,3,2,1.1707218712,19,3,1,0.2155459714,19
"773",95402,95401,0.5,3,1,NA,NA,3,1,NA,6
"774",96202,96201,0.5,3,2,0.1625218443,19,3,1,NA,12
"775",96203,96201,0.5,3,2,0.1625218443,19,3,1,NA,17
"776",96203,96202,0.5,3,1,NA,12,3,1,NA,17
"777",96602,96601,0.5,3,2,NA,NA,3,1,NA,NA
"778",96702,96701,0.5,3,1,NA,17,3,1,NA,14
"779",97102,97101,0.5,3,2,NA,14,3,1,NA,NA
"780",97402,97401,0.5,3,1,NA,18,3,1,NA,16
"781",97502,97501,0.5,3,2,0.8346551956,19,3,1,NA,17
"782",97802,97801,0.5,3,2,-1.517811534,19,3,2,-1.517811534,19
"783",97902,97901,0.5,3,1,-0.437920669,19,3,1,-0.764653989,19
"784",98102,98101,0.5,3,1,1.1957459322,19,3,2,NA,18
"785",99202,99201,0.5,3,2,0.8346551956,19,3,1,1.1957459322,19
"786",99203,99201,0.5,3,2,0.8346551956,19,3,1,0.8690126119,19
"787",99203,99202,0.5,3,1,1.1957459322,19,3,1,0.8690126119,19
"788",99502,99501,0.25,3,2,1.1707218712,19,3,1,0.5422792916,19
"789",99802,99801,0.5,3,1,NA,16,3,2,NA,12
"790",99803,99801,0.5,3,1,NA,16,3,1,NA,9
"791",99803,99802,0.5,3,2,NA,12,3,1,NA,9
"792",99804,99801,0.5,3,1,NA,16,3,1,NA,3
